section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
10 Validation Rules,student_duplicate_rule,10.007,What validation rule 'student_duplicate_rule' applies?,"Duplicate check within school+participation using candidate_id if existing, else student_name+grade+school_roll_number.",validation_rule,MVP,school_coordinator,students,student_registration,,sensitive,"Implement validation student_duplicate_rule: Duplicate check within school+participation using candidate_id if existing, else student_name+grade+school_roll_number.",Test validation expected behavior: Flag duplicates before finalisation.,Yes
10 Validation Rules,student_consent_required,10.008,What validation rule 'student_consent_required' applies?,Students without consent_obtained=true cannot be finalised.,validation_rule,MVP,school_coordinator,students,student_registration,,sensitive,Implement validation student_consent_required: Students without consent_obtained=true cannot be finalised.,Test validation expected behavior: Block final count if any mandatory consent error exists.,Yes
10 Validation Rules,student_count_positive,10.009,What validation rule 'student_count_positive' applies?,Final confirmed_student_count must be greater than zero.,validation_rule,MVP,school_coordinator,participations,student_registration,,sensitive,Implement validation student_count_positive: Final confirmed_student_count must be greater than zero.,Test validation expected behavior: Block finalise if zero valid students.,Yes
10 Validation Rules,locked_participation_edit,10.010,What validation rule 'locked_participation_edit' applies?,"After count_finalised, student changes require operations/admin override and audit.",validation_rule,MVP,operations_staff,participations,student_registration,,sensitive,"Implement validation locked_participation_edit: After count_finalised, student changes require operations/admin override and audit.",Test validation expected behavior: Reject school edits after lock.,Yes
10 Validation Rules,fee_config_required,10.011,What validation rule 'fee_config_required' applies?,Olympiad fee_per_student and school_commission_per_student must exist before finalisation.,validation_rule,MVP,system,olympiads/payments,payment_workflow,,restricted,Implement validation fee_config_required: Olympiad fee_per_student and school_commission_per_student must exist before finalisation.,Test validation expected behavior: Block fee calculation if missing.,Yes
10 Validation Rules,net_amount_non_negative,10.012,What validation rule 'net_amount_non_negative' applies?,Net amount payable must be >= 0 and gross = count * fee; commission = count * commission_per_student.,validation_rule,MVP,system,payments,payment_workflow,,restricted,Implement validation net_amount_non_negative: Net amount payable must be >= 0 and gross = count * fee; commission = count * commission_per_student.,Test validation expected behavior: Reject invalid fee config.,Yes
10 Validation Rules,payment_before_slot,10.013,What validation rule 'payment_before_slot' applies?,Payment status paid or manually_confirmed required before exam slot booking.,validation_rule,MVP,school_coordinator,participations/payments,exam_slot_booking,,sensitive,Implement validation payment_before_slot: Payment status paid or manually_confirmed required before exam slot booking.,Test validation expected behavior: Return PAYMENT_REQUIRED.,Yes
10 Validation Rules,slot_capacity_check,10.014,What validation rule 'slot_capacity_check' applies?,Booked student count plus current school count must not exceed capacity_students; school count must not exceed capacity_schools.,validation_rule,MVP,school_coordinator,exam_slots,exam_slot_booking,,sensitive,Implement validation slot_capacity_check: Booked student count plus current school count must not exceed capacity_students; school count must not exceed capacity_schools.,Test validation expected behavior: Return SLOT_UNAVAILABLE if over capacity.,Yes
10 Validation Rules,payment_before_material,10.015,What validation rule 'payment_before_material' applies?,Payment paid/manually_confirmed and slot_confirmed required before material download.,validation_rule,MVP,school_coordinator,exam_materials,exam_material_release,,sensitive,Implement validation payment_before_material: Payment paid/manually_confirmed and slot_confirmed required before material download.,Test validation expected behavior: Return FILE_DENIED/PAYMENT_REQUIRED.,Yes
10 Validation Rules,material_release_window,10.016,What validation rule 'material_release_window' applies?,Material download allowed only after release_at and before expires_at if configured.,validation_rule,MVP,school_coordinator,exam_materials,exam_material_release,,sensitive,Implement validation material_release_window: Material download allowed only after release_at and before expires_at if configured.,Test validation expected behavior: Return FILE_DENIED outside window.,Yes
10 Validation Rules,courier_required_fields,10.017,What validation rule 'courier_required_fields' applies?,"Courier submission requires courier_company, awb_number, dispatch_date, package_count, sheets_dispatched, receipt_file.",validation_rule,MVP,school_coordinator,courier_batches,courier_workflow,,sensitive,"Implement validation courier_required_fields: Courier submission requires courier_company, awb_number, dispatch_date, package_count, sheets_dispatched, receipt_file.",Test validation expected behavior: Reject incomplete dispatch.,Yes
10 Validation Rules,received_count_reconciliation,10.018,What validation rule 'received_count_reconciliation' applies?,"If sheets_received differs from sheets_expected, create exception status and require resolution notes.",validation_rule,MVP,operations_staff,courier_batches,courier_workflow,,sensitive,"Implement validation received_count_reconciliation: If sheets_received differs from sheets_expected, create exception status and require resolution notes.",Test validation expected behavior: Route to exception workflow.,Yes
10 Validation Rules,omr_csv_schema,10.019,What validation rule 'omr_csv_schema' applies?,"OMR import CSV must include candidate_id, raw_score, max_marks; optional answer_sheet_number and exception_status.",validation_rule,MVP,evaluator,omr_imports/results,evaluation_workflow,,sensitive,"Implement validation omr_csv_schema: OMR import CSV must include candidate_id, raw_score, max_marks; optional answer_sheet_number and exception_status.",Test validation expected behavior: Reject invalid CSV schema.,Yes
10 Validation Rules,omr_candidate_match,10.020,What validation rule 'omr_candidate_match' applies?,Every OMR candidate_id must exist in the participation and not be duplicated.,validation_rule,MVP,evaluator,results,evaluation_workflow,,sensitive,Implement validation omr_candidate_match: Every OMR candidate_id must exist in the participation and not be duplicated.,Test validation expected behavior: Reject or flag unknown/duplicate candidate IDs.,Yes
10 Validation Rules,score_range_check,10.021,What validation rule 'score_range_check' applies?,raw_score must be between 0 and max_marks.,validation_rule,MVP,evaluator,results,evaluation_workflow,,sensitive,Implement validation score_range_check: raw_score must be between 0 and max_marks.,Test validation expected behavior: Reject out-of-range score.,Yes
10 Validation Rules,result_publish_gate,10.022,What validation rule 'result_publish_gate' applies?,Results cannot be published unless all imports approved and no unresolved exceptions exist.,validation_rule,MVP,results_approver,results,result_publication,,sensitive,Implement validation result_publish_gate: Results cannot be published unless all imports approved and no unresolved exceptions exist.,Test validation expected behavior: Block publish.,Yes
10 Validation Rules,certificate_generation_gate,10.023,What validation rule 'certificate_generation_gate' applies?,Certificates generated only for published results and active/non-revoked students.,validation_rule,MVP,results_approver,certificates,certificate_workflow,,sensitive,Implement validation certificate_generation_gate: Certificates generated only for published results and active/non-revoked students.,Test validation expected behavior: Block certificate generation.,Yes
10 Validation Rules,verification_public_fields,10.024,What validation rule 'verification_public_fields' applies?,Public certificate verification can expose only whitelisted fields; never expose parent contact/payment data/PDF private URL.,validation_rule,MVP,public,certificates,certificate_verification,,sensitive,Implement validation verification_public_fields: Public certificate verification can expose only whitelisted fields; never expose parent contact/payment data/PDF private URL.,Test validation expected behavior: Assert response field whitelist.,Yes
10 Validation Rules,webhook_signature,10.025,What validation rule 'webhook_signature' applies?,Razorpay webhook must verify signature before any payment status update.,validation_rule,MVP,payment_provider,payments,payment_workflow,,restricted,Implement validation webhook_signature: Razorpay webhook must verify signature before any payment status update.,Test validation expected behavior: Reject unsigned webhook.,Yes
