section,module,question_id,question,answer,decision_type,priority,actor,entity,workflow,status,security_level,build_instruction,test_instruction,review_required
18 Tests,api_file_download_audit,18.018,What test 'api_file_download_audit' is required?,Every sensitive file download creates an audit event.,test_case,MVP,developer,file_access,file_access,,internal,Create automated or checklist test for api_file_download_audit.,Test case objective: Every sensitive file download creates an audit event.,Yes
18 Tests,api_courier_submission,18.019,What test 'api_courier_submission' is required?,School can submit courier details for own participation only.,test_case,MVP,developer,courier_workflow,courier_workflow,,internal,Create automated or checklist test for api_courier_submission.,Test case objective: School can submit courier details for own participation only.,Yes
18 Tests,api_courier_mismatch_exception,18.020,What test 'api_courier_mismatch_exception' is required?,Received sheet-count mismatch creates exception status.,test_case,MVP,developer,courier_workflow,courier_workflow,,internal,Create automated or checklist test for api_courier_mismatch_exception.,Test case objective: Received sheet-count mismatch creates exception status.,Yes
18 Tests,api_omr_import_valid,18.021,What test 'api_omr_import_valid' is required?,Valid OMR CSV creates imported/draft result rows.,test_case,MVP,developer,evaluation_workflow,evaluation_workflow,,internal,Create automated or checklist test for api_omr_import_valid.,Test case objective: Valid OMR CSV creates imported/draft result rows.,Yes
18 Tests,api_omr_import_invalid,18.022,What test 'api_omr_import_invalid' is required?,"Unknown candidate IDs, duplicate candidate IDs and out-of-range scores are rejected/flagged.",test_case,MVP,developer,evaluation_workflow,evaluation_workflow,,internal,Create automated or checklist test for api_omr_import_invalid.,"Test case objective: Unknown candidate IDs, duplicate candidate IDs and out-of-range scores are rejected/flagged.",Yes
18 Tests,api_result_publish_gate,18.023,What test 'api_result_publish_gate' is required?,Results cannot publish before approval or with unresolved exceptions.,test_case,MVP,developer,result_publication,result_publication,,internal,Create automated or checklist test for api_result_publish_gate.,Test case objective: Results cannot publish before approval or with unresolved exceptions.,Yes
18 Tests,api_certificate_generate_gate,18.024,What test 'api_certificate_generate_gate' is required?,Certificates generate only from published results and approved template.,test_case,MVP,developer,certificate_workflow,certificate_workflow,,internal,Create automated or checklist test for api_certificate_generate_gate.,Test case objective: Certificates generate only from published results and approved template.,Yes
18 Tests,api_certificate_public_whitelist,18.025,What test 'api_certificate_public_whitelist' is required?,Public verification endpoint returns only whitelisted certificate metadata.,test_case,MVP,developer,certificate_verification,certificate_verification,,restricted,Create automated or checklist test for api_certificate_public_whitelist.,Test case objective: Public verification endpoint returns only whitelisted certificate metadata.,Yes
18 Tests,ui_landing,18.026,What test 'ui_landing' is required?,Landing page renders and routes to registration/login.,test_case,MVP,developer,landing,landing,,internal,Create automated or checklist test for ui_landing.,Test case objective: Landing page renders and routes to registration/login.,Yes
18 Tests,ui_login,18.027,What test 'ui_login' is required?,"Login page handles success, invalid login and disabled account states.",test_case,MVP,developer,authentication,authentication,,internal,Create automated or checklist test for ui_login.,"Test case objective: Login page handles success, invalid login and disabled account states.",Yes
18 Tests,ui_school_dashboard,18.028,What test 'ui_school_dashboard' is required?,School dashboard displays correct next action based on participation status.,test_case,MVP,developer,school_dashboard,school_dashboard,,internal,Create automated or checklist test for ui_school_dashboard.,Test case objective: School dashboard displays correct next action based on participation status.,Yes
18 Tests,ui_student_upload_flow,18.029,What test 'ui_student_upload_flow' is required?,"School downloads template, uploads students, reviews validation and finalises count.",test_case,MVP,developer,student_registration,student_registration,,internal,Create automated or checklist test for ui_student_upload_flow.,"Test case objective: School downloads template, uploads students, reviews validation and finalises count.",Yes
18 Tests,ui_payment_flow_mock,18.030,What test 'ui_payment_flow_mock' is required?,"School views fee calculation, opens payment action and sees status updated in mocked flow.",test_case,MVP,developer,payment_workflow,payment_workflow,,restricted,Create automated or checklist test for ui_payment_flow_mock.,"Test case objective: School views fee calculation, opens payment action and sees status updated in mocked flow.",Yes
18 Tests,ui_slot_flow,18.031,What test 'ui_slot_flow' is required?,School selects available slot and sees confirmed status.,test_case,MVP,developer,exam_slot_booking,exam_slot_booking,,internal,Create automated or checklist test for ui_slot_flow.,Test case objective: School selects available slot and sees confirmed status.,Yes
18 Tests,ui_material_download,18.032,What test 'ui_material_download' is required?,School downloads released material and audit is recorded.,test_case,MVP,developer,exam_material_release,exam_material_release,,internal,Create automated or checklist test for ui_material_download.,Test case objective: School downloads released material and audit is recorded.,Yes
18 Tests,ui_results_certificates,18.033,What test 'ui_results_certificates' is required?,School views published results and downloads issued certificate.,test_case,MVP,developer,"result_publication,certificate_workflow","result_publication,certificate_workflow",,internal,Create automated or checklist test for ui_results_certificates.,Test case objective: School views published results and downloads issued certificate.,Yes
18 Tests,staff_approval_flow,18.034,What test 'staff_approval_flow' is required?,"Staff approves school, creates/invites coordinator and dashboard changes status.",test_case,MVP,developer,school_onboarding,school_onboarding,,internal,Create automated or checklist test for staff_approval_flow.,"Test case objective: Staff approves school, creates/invites coordinator and dashboard changes status.",Yes
